###############################################################################
# SDCS (nb/GeV^6) for the 3PJ Octet channel, longitudinal
# Matrix element normalization follows PRD51 (1995) 1125 Eq. (6.3b) with color
# matrices
###############################################################################
# pT  LP+NLO              LO                    NLO
###############################################################################
72    0.0026115679975372732    0.000192264671571946    0.0013793370203521915
73    0.002411378464751324    0.00017350852270610768    0.0012728117088534453
74    0.002228849976998496    0.00015678371298982727    0.0011758212756116523
75    0.002062210105675872    0.00014184864377087689    0.0010873949351876027
76    0.0019098861375433126    0.00012849298499171418    0.0010066725362678495
77    0.0017704801292004024    0.0001165333054893704    0.0009328906382215354
78    0.0016427473758572507    0.00010580935828572478    0.0008653705011001864
79    0.0015255777874062426    0.00009618091616451497    0.0008035077046105301
80    0.0014179797457899664    0.0000875250705920727    0.0007467631569862598
81    0.0013189427412967473    0.00007973392161653351    0.0006946552923554878
82    0.0012278229350406323    0.0000727125983754847    0.0006467532865406696
83    0.0011439086360226591    0.00006637755973614131    0.0006026711473649222
84    0.0010665591149986366    0.000060655132772667326    0.0005620625573898736
85    0.0009951968406409647    0.00005548025356451601    0.0005246163653205096
86    0.0009293006396554244    0.0000507953804304474    0.0004900526376914562
87    0.0008683996621086969    0.000046549554399966694    0.00045811919539435624
88    0.0008120680496030109    0.00004269758563393919    0.000428588570526884
89    0.000759920217901463    0.000039199347774662314    0.00040125532827605255
90    0.000711606677540265    0.00003601916494362996    0.0003759337063696874
91    0.0006668341988858779    0.00003312527840327589    0.0003524555312689439
92    0.0006252859038557378    0.000030489381831586767    0.00033066837592146377
93    0.0005866994853374199    0.00002808621578687814    0.00031043392870691843
94    0.0005508364548245134    0.00002589321331463291    0.00029162654731512726
95    0.0005174797545451191    0.000023890189810825196    0.0002741319748112743
96    0.0004864316313679366    0.00002205907124104239    0.00025784619815412684
97    0.00045751174136488974    0.000020383655650590157    0.00024267443201821397
98    0.0004305554578924265    0.00001884940361137465    0.00022853021299381498
99    0.0004054123594913527    0.000017443253856486893    0.00021533459115325877
100    0.00038194487687686057    0.00001615346086956522    0.0002030154076239538
101    0.00036002112776969546    0.000014969451636978858    0.00019150664823610822
102    0.00033953285957398147    0.000013881699148192082    0.00018074786454860158
103    0.0003203744180427324    0.000012881610553033645    0.00017068365462758267
104    0.0003024487842692302    0.000011961428162128652    0.0001612631968822007
105    0.00028566679891810914    0.000011114141715303884    0.0001524398310703522
106    0.000269946462401595    0.00001033341054813056    0.0001441706812913366
107    0.0002552123029582496    9.613494463779145e-6    0.0001364163163961041
